Id,SalePrice
1461,122756.764758
1462,178594.289182
1463,192376.830202
1464,202248.750774
1465,203526.824776
1466,175926.38383
1467,179695.317387
1468,167553.918803
1469,205298.418738
1470,134384.602445
1471,174132.719993
1472,98348.2978398
1473,105412.775866
1474,149484.852535
1475,101561.418041
1476,376612.939451
1477,257832.437395
1478,312048.659264
1479,296942.173937
1480,548220.719155
1481,361143.239111
1482,210588.9021
1483,210646.610307
1484,178177.448455
1485,195382.17167
1486,195853.256229
1487,339593.986665
1488,226999.58909
1489,206249.314416
1490,247855.833265
1491,213344.260237
1492,102064.27399
1493,162606.567245
1494,301932.492906
1495,279947.674819
1496,243151.254748
1497,193510.629788
1498,158788.279416
1499,168093.805471
1500,171085.374015
1501,205785.866507
1502,146311.469923
1503,264153.450309
1504,235365.681744
1505,230203.390759
1506,199290.523916
1507,253237.71355
1508,237555.30272
1509,131216.231707
1510,168835.243564
1511,146962.009718
1512,196467.4984
1513,127788.866995
1514,133432.658705
1515,186811.57506
1516,161945.946579
1517,181634.106885
1518,161574.572391
1519,219924.324922
1520,137853.097459
1521,154350.112596
1522,189974.359555
1523,111842.118114
1524,127183.565018
1525,123648.809214
1526,133269.742962
1527,124217.05584
1528,115601.108638
1529,161434.398536
1530,201220.234583
1531,129279.363852
1532,96757.2070171
1533,147742.097173
1534,112582.653846
1535,145662.675228
1536,120596.946881
1537,84134.2106843
1538,123034.903488
1539,170814.877678
1540,68093.5283182
1541,146451.97231
1542,107479.565809
1543,177840.163179
1544,99028.5906905
1545,113324.751965
1546,136621.971291
1547,160294.487944
1548,124561.593498
1549,116137.744711
1550,136049.756994
1551,112286.679353
1552,156325.505921
1553,147908.619321
1554,106628.142527
1555,189690.38705
1556,84037.3719738
1557,99825.7099956
1558,92541.4223485
1559,70523.6443942
1560,114543.856278
1561,110105.659316
1562,127797.907726
1563,122131.966321
1564,167088.679369
1565,145516.21984
1566,226343.199471
1567,93806.7034148
1568,270684.855606
1569,155632.521845
1570,150187.683697
1571,112862.287677
1572,155198.123585
1573,194629.867594
1574,111061.169522
1575,217803.547362
1576,212594.422355
1577,175307.690037
1578,151728.371885
1579,157779.449065
1580,187692.162214
1581,165466.634862
1582,131410.469039
1583,298254.279526
1584,239329.024895
1585,139199.759104
1586,69837.3138456
1587,99375.6691008
1588,166885.718998
1589,97814.0674623
1590,131786.247804
1591,98819.0982074
1592,143755.254334
1593,132144.80369
1594,112414.880096
1595,118638.078574
1596,218935.1995
1597,194702.214197
1598,225343.194058
1599,144137.87073
1600,141082.618605
1601,75681.6364025
1602,127211.947128
1603,53819.1085228
1604,271441.31535
1605,222297.521606
1606,181394.883526
1607,166277.047373
1608,228084.149398
1609,190191.116962
1610,169280.478045
1611,160264.882841
1612,195977.692806
1613,188060.546101
1614,124792.462213
1615,96961.4019472
1616,78155.2935937
1617,97828.6790845
1618,108288.610091
1619,152711.660937
1620,100682.173761
1621,129771.991988
1622,142883.80247
1623,245236.722853
1624,232206.836069
1625,130053.56297
1626,188036.956922
1627,198261.107519
1628,260877.316579
1629,165344.197429
1630,338482.467598
1631,241684.957868
1632,251125.570672
1633,162342.734171
1634,185850.929927
1635,179130.284133
1636,151793.053799
1637,189541.294873
1638,188882.968984
1639,195261.9502
1640,238640.978254
1641,180922.813956
1642,250251.38989
1643,215896.490789
1644,217759.760442
1645,227193.069919
1646,155256.297475
1647,162546.410212
1648,138443.23707
1649,152032.894216
1650,122952.188164
1651,116733.647377
1652,104253.967333
1653,104185.303939
1654,141451.506995
1655,124943.987971
1656,142490.481958
1657,149579.853569
1658,153497.872643
1659,109573.941102
1660,165798.850728
1661,435540.32578
1662,349789.119548
1663,363459.944491
1664,311948.925862
1665,304261.398722
1666,317398.127944
1667,318552.804905
1668,298048.217111
1669,302194.518023
1670,363045.084914
1671,298656.018022
1672,403647.006625
1673,349266.077742
1674,251388.210357
1675,221285.122216
1676,209419.880301
1677,232002.280864
1678,463957.359746
1679,453324.515123
1680,325407.288645
1681,249575.884753
1682,326776.958361
1683,213580.428042
1684,184158.473784
1685,191701.417103
1686,180274.890531
1687,161202.120029
1688,194133.899502
1689,201764.60649
1690,198043.695157
1691,186261.467642
1692,233548.782712
1693,160576.238596
1694,182102.97127
1695,149784.624152
1696,249628.181436
1697,163392.191193
1698,341726.753873
1699,341937.03245
1700,278046.789121
1701,276923.407406
1702,266875.798888
1703,285642.809716
1704,276529.503569
1705,247896.064488
1706,307452.987019
1707,217597.648824
1708,218306.668774
1709,270640.325976
1710,220049.155063
1711,263686.923686
1712,263093.231544
1713,285236.603392
1714,214715.516039
1715,202741.476284
1716,198999.782539
1717,189277.044257
1718,149404.632618
1719,234931.989524
1720,211789.869203
1721,173596.839006
1722,143391.522927
1723,168247.905501
1724,209731.355058
1725,234056.900042
1726,184156.005855
1727,180385.581959
1728,166270.60905
1729,165257.10213
1730,146653.781921
1731,123917.365808
1732,139478.160454
1733,116431.316359
1734,107665.927002
1735,113377.282394
1736,108415.927066
1737,286694.744543
1738,250694.904593
1739,318785.878607
1740,286874.734461
1741,207667.613089
1742,190677.766916
1743,170699.303128
1744,310445.866566
1745,237601.786151
1746,137535.512544
1747,234230.667407
1748,209459.318149
1749,158695.04732
1750,127147.342711
1751,206575.877616
1752,126580.09535
1753,162404.654687
1754,175963.68843
1755,198374.912531
1756,132035.071745
1757,121712.954631
1758,160279.666712
1759,192482.398545
1760,199204.704787
1761,157554.862194
1762,183905.599082
1763,205093.875542
1764,127563.554839
1765,147707.059991
1766,191556.922814
1767,220485.745955
1768,148128.248434
1769,165269.112812
1770,162470.399558
1771,118186.912451
1772,137944.191624
1773,134706.130522
1774,183409.551916
1775,139964.435455
1776,129985.548556
1777,114996.433441
1778,135665.702865
1779,126474.800632
1780,138796.755858
1781,135465.809414
1782,103498.470388
1783,156481.640499
1784,112787.07979
1785,154248.996744
1786,167068.835327
1787,157519.498405
1788,85925.3293767
1789,132701.621466
1790,111596.027894
1791,162593.330954
1792,184167.499946
1793,130981.619776
1794,147976.701458
1795,124832.413357
1796,128344.675973
1797,113983.782514
1798,122505.713482
1799,112859.170737
1800,130406.745684
1801,131066.687086
1802,112675.899696
1803,152468.140672
1804,145157.312754
1805,133755.634483
1806,112008.939122
1807,132424.265653
1808,142361.740588
1809,118158.168669
1810,132095.476068
1811,109205.404245
1812,105476.03305
1813,104507.143497
1814,94511.7999396
1815,63465.3422181
1816,116580.513889
1817,121802.646514
1818,159256.493083
1819,127520.034185
1820,59833.2805474
1821,89412.3519168
1822,156952.43133
1823,58439.2737676
1824,148463.703571
1825,137435.513747
1826,129216.970275
1827,116674.568993
1828,146554.763872
1829,133898.740225
1830,151201.811263
1831,153314.245545
1832,106257.154724
1833,159602.350375
1834,107500.677636
1835,91015.8443711
1836,124759.023675
1837,101097.17622
1838,127580.52019
1839,87505.0599546
1840,130049.618642
1841,146813.885158
1842,94750.9860216
1843,160588.235557
1844,130714.809488
1845,144992.089061
1846,153952.151784
1847,219147.7237
1848,74393.7438899
1849,143409.472885
1850,129913.241842
1851,156394.114039
1852,102585.556432
1853,138481.369342
1854,168914.142413
1855,191367.960211
1856,235088.989417
1857,151696.554006
1858,130255.275033
1859,131932.185949
1860,155115.45092
1861,129252.913068
1862,158874.966497
1863,152121.624221
1864,152130.74073
