Id,SalePrice
1461,162711.46183
1462,173625.906485
1463,170308.673013
1464,172623.955161
1465,165114.694236
1466,167989.338247
1467,148574.913584
1468,168563.799196
1469,158054.81368
1470,147071.754431
1471,171759.932914
1472,165246.675253
1473,170001.591434
1474,165417.476245
1475,170279.802258
1476,172816.771975
1477,177294.266681
1478,173965.298729
1479,172468.114055
1480,177485.554349
1481,170391.358253
1482,169240.581998
1483,150453.390169
1484,166510.022895
1485,166225.544521
1486,175432.054968
1487,173062.581604
1488,168681.114792
1489,167290.504694
1490,166494.861515
1491,176342.17618
1492,159614.577934
1493,162977.060029
1494,171927.071517
1495,174917.206164
1496,169583.589485
1497,166988.646404
1498,164404.63727
1499,164349.870225
1500,167181.86527
1501,168442.876659
1502,169110.11602
1503,166218.633572
1504,168513.306091
1505,170367.174401
1506,167697.147636
1507,173227.295044
1508,166641.021847
1509,166785.15532
1510,170980.857974
1511,161633.254743
1512,174231.417927
1513,175941.419689
1514,160196.646975
1515,161115.637094
1516,161787.621983
1517,157244.328822
1518,170489.173822
1519,172508.697359
1520,168970.977403
1521,148597.895655
1522,177195.577238
1523,170742.580831
1524,163103.165852
1525,162451.921995
1526,164934.113542
1527,160622.29924
1528,169188.326911
1529,166765.530817
1530,160208.068595
1531,167665.067523
1532,157833.525114
1533,160928.753222
1534,165863.832058
1535,165109.225812
1536,165644.940197
1537,163070.471884
1538,164418.503333
1539,165514.156627
1540,143368.581555
1541,145724.243087
1542,162374.196457
1543,164678.673037
1544,168511.460823
1545,164387.45047
1546,176058.86625
1547,168119.161649
1548,167990.304805
1549,152728.780852
1550,148777.426229
1551,166667.151384
1552,163820.295377
1553,161055.160484
1554,161928.62441
1555,169444.959868
1556,165906.769456
1557,237848.001192
1558,173398.74466
1559,165340.263739
1560,152964.617522
1561,228599.345192
1562,166790.988965
1563,164239.718673
1564,165604.938334
1565,167802.496564
1566,152962.501514
1567,165341.532035
1568,170543.837164
1569,168121.18507
1570,176012.504343
1571,168499.098741
1572,166668.645461
1573,168097.387598
1574,166249.884584
1575,171381.245933
1576,161148.156529
1577,170328.120973
1578,174505.557322
1579,151904.965729
1580,174012.087087
1581,162891.894841
1582,165095.882969
1583,150076.955405
1584,175547.053163
1585,167971.274503
1586,154216.230064
1587,165233.054361
1588,165277.840685
1589,160930.714818
1590,166994.856299
1591,166340.054009
1592,160440.755983
1593,162309.159434
1594,161576.258098
1595,170307.994652
1596,160662.091434
1597,162046.02499
1598,165826.80781
1599,168154.796819
1600,160625.50913
1601,165994.736563
1602,173038.028949
1603,234284.441192
1604,169517.144143
1605,170318.696015
1606,173351.144991
1607,169772.988823
1608,175800.25166
1609,149714.65654
1610,167278.902574
1611,164055.589506
1612,169848.654962
1613,169384.545044
1614,178960.040319
1615,170906.33622
1616,165092.479295
1617,169886.418841
1618,161913.951472
1619,161993.160673
1620,147257.575754
1621,163111.59054
1622,168376.444793
1623,166448.457386
1624,161112.84632
1625,164676.803159
1626,145404.117533
1627,172646.994285
1628,175683.40655
1629,163345.844382
1630,170084.919224
1631,168508.446849
1632,165812.892103
1633,161352.313733
1634,162977.419393
1635,168108.665509
1636,147759.780058
1637,165280.932241
1638,167776.019906
1639,172851.196342
1640,163952.534116
1641,163678.254375
1642,168326.126341
1643,169145.380158
1644,172676.612034
1645,165182.711217
1646,165286.188784
1647,166640.10538
1648,149337.45755
1649,165245.629695
1650,165248.874931
1651,156526.21973
1652,176964.964
1653,165190.210918
1654,166373.262307
1655,169269.042332
1656,171225.252179
1657,166373.262307
1658,164951.354942
1659,150512.401125
1660,167047.18823
1661,175285.389812
1662,170819.54453
1663,175971.198588
1664,178377.241158
1665,176325.086088
1666,172325.703856
1667,172626.012079
1668,174395.058844
1669,171293.739778
1670,178254.625511
1671,168519.094712
1672,172017.373666
1673,175576.195809
1674,172714.89572
1675,169580.82253
1676,174701.80088
1677,167840.489197
1678,177661.900346
1679,176680.992829
1680,179260.120043
1681,180097.361631
1682,172144.275285
1683,169365.655864
1684,168612.168029
1685,146094.890039
