Id,SalePrice
1461.0,111350.55813
1462.0,159196.605144
1463.0,188021.275354
1464.0,197325.530099
1465.0,196107.210898
1466.0,169450.217912
1467.0,169020.238466
1468.0,159552.334812
1469.0,216379.980571
1470.0,123906.142253
1471.0,169509.19128
1472.0,94300.2848096
1473.0,87989.7620677
1474.0,140221.255646
1475.0,110907.877339
1476.0,381540.765482
1477.0,254405.781417
1478.0,312541.531806
1479.0,293648.766832
1480.0,485531.797694
1481.0,332625.784109
1482.0,214516.152632
1483.0,176382.711548
1484.0,164862.668532
1485.0,177553.53822
1486.0,193051.478684
1487.0,319182.009848
1488.0,237131.829957
1489.0,203897.319581
1490.0,232893.752989
1491.0,192419.74971
1492.0,89791.7259495
1493.0,185614.155903
1494.0,269311.262833
1495.0,276221.194976
1496.0,228444.1479
1497.0,179711.062428
1498.0,164485.659572
1499.0,160663.670837
1500.0,162471.173792
1501.0,197818.27162
1502.0,142317.892152
1503.0,263285.190031
1504.0,239056.938094
1505.0,220579.331628
1506.0,200195.941024
1507.0,252200.404774
1508.0,224297.976242
1509.0,151179.431706
1510.0,146782.981647
1511.0,149625.961978
1512.0,164193.6716
1513.0,134738.99309
1514.0,152906.812814
1515.0,221399.342068
1516.0,161411.283609
1517.0,181732.224382
1518.0,121901.716125
1519.0,214320.244961
1520.0,115370.904296
1521.0,122745.448817
1522.0,187369.634514
1523.0,120068.161866
1524.0,122705.734208
1525.0,122525.272688
1526.0,99171.3500446
1527.0,109448.01203
1528.0,130767.271791
1529.0,157173.761269
1530.0,209214.213925
1531.0,135626.637091
1532.0,97134.6766844
1533.0,150313.39881
1534.0,116583.583362
1535.0,151846.914768
1536.0,107769.867786
1537.0,70601.9561373
1538.0,148968.741686
1539.0,195945.182343
1540.0,110895.95775
1541.0,150280.883725
1542.0,151824.833667
1543.0,198099.95546
1544.0,92851.1093526
1545.0,117587.465943
1546.0,126906.720899
1547.0,144360.382114
1548.0,149167.274222
1549.0,121071.400545
1550.0,125245.98404
1551.0,99273.0800126
1552.0,156776.847094
1553.0,137528.268363
1554.0,106035.698206
1555.0,159746.295479
1556.0,79577.8677508
1557.0,102212.574778
1558.0,92866.555611
1559.0,113437.402792
1560.0,125905.394417
1561.0,150098.594428
1562.0,128709.809844
1563.0,126375.244529
1564.0,159606.587389
1565.0,141499.452933
1566.0,237105.722183
1567.0,80024.010186
1568.0,217445.696516
1569.0,142572.219393
1570.0,125189.704015
1571.0,119726.48917
1572.0,151641.244609
1573.0,252864.848463
1574.0,136080.122192
1575.0,234723.676493
1576.0,224499.681732
1577.0,188704.544016
1578.0,126459.77512
1579.0,151274.44881
1580.0,182398.761997
1581.0,158390.812506
1582.0,130100.995453
1583.0,276804.28738
1584.0,215813.217967
1585.0,132667.532254
1586.0,72051.1882314
1587.0,94241.8799366
1588.0,169372.410324
1589.0,102293.3276
1590.0,137365.294148
1591.0,95768.1065224
1592.0,115124.397619
1593.0,117414.236382
1594.0,183249.881275
1595.0,118278.964627
1596.0,242889.055638
1597.0,190558.953219
1598.0,213721.9863
1599.0,183200.157173
1600.0,163644.967135
1601.0,64632.4177669
1602.0,111344.374637
1603.0,89784.9903739
1604.0,278900.663632
1605.0,231957.191676
1606.0,155665.903884
1607.0,177764.361985
1608.0,209989.808415
1609.0,181636.192842
1610.0,146982.296529
1611.0,139343.265475
1612.0,183142.279802
1613.0,164517.66297
1614.0,130697.530881
1615.0,105526.206056
1616.0,68947.2028062
1617.0,91740.1969618
1618.0,122091.815308
1619.0,138597.192344
1620.0,181393.111561
1621.0,135896.554933
1622.0,127904.455419
1623.0,261340.437613
1624.0,216684.951415
1625.0,109607.807827
1626.0,161143.843193
1627.0,185565.507401
1628.0,278457.393812
1629.0,170088.151594
1630.0,339581.987313
1631.0,248679.773566
1632.0,249600.012946
1633.0,167090.267394
1634.0,195430.43713
1635.0,171606.403443
1636.0,139089.222044
1637.0,212483.821931
1638.0,177065.67691
1639.0,184835.168979
1640.0,243898.983242
1641.0,174973.083742
1642.0,251162.053633
1643.0,217164.020437
1644.0,231835.009333
1645.0,194573.014496
1646.0,144232.249606
1647.0,145704.738604
1648.0,125793.922476
1649.0,134157.456228
1650.0,117079.443864
1651.0,130743.014066
1652.0,99436.7801994
1653.0,101717.247796
1654.0,133040.246716
1655.0,125259.032603
1656.0,132854.481245
1657.0,136110.01698
1658.0,138280.274427
1659.0,116036.987507
1660.0,154113.695956
1661.0,452589.45232
1662.0,379950.715763
1663.0,379534.287711
1664.0,456044.821316
1665.0,330600.679436
1666.0,317742.129529
1667.0,349803.494717
1668.0,351863.608564
1669.0,303547.038152
1670.0,350610.701613
1671.0,255378.237604
1672.0,401918.459751
1673.0,312445.271108
1674.0,248671.250993
1675.0,194942.462326
1676.0,201115.981759
1677.0,208977.623754
1678.0,453844.606172
1679.0,367472.215687
1680.0,347949.081723
1681.0,277805.658794
1682.0,306852.340288
1683.0,186664.768992
1684.0,162405.234399
1685.0,171327.476742
1686.0,174034.420878
1687.0,159069.454225
1688.0,188974.170821
1689.0,190345.224989
1690.0,189947.340897
1691.0,178438.095114
1692.0,254063.174024
1693.0,158726.299022
1694.0,178405.209681
1695.0,149045.87008
1696.0,254173.548888
1697.0,159254.521134
1698.0,332932.618058
1699.0,313192.919563
1700.0,267952.237125
1701.0,277628.969901
1702.0,245843.578199
1703.0,234902.286753
1704.0,267037.430822
1705.0,246357.606434
1706.0,427990.382168
1707.0,221388.347883
1708.0,194532.831315
1709.0,262878.20873
1710.0,235506.710331
1711.0,261574.328862
1712.0,262735.178875
1713.0,253713.799568
1714.0,218352.294268
1715.0,206682.576772
1716.0,191447.608312
1717.0,181900.03386
1718.0,154973.215603
1719.0,224822.219622
1720.0,241266.845991
1721.0,154986.980551
1722.0,127364.000187
1723.0,148120.197176
1724.0,213620.664601
1725.0,235778.087822
1726.0,186398.566414
1727.0,151259.33242
1728.0,158014.560972
1729.0,168871.644943
1730.0,157914.250373
1731.0,112283.757106
1732.0,136773.942372
1733.0,104209.724485
1734.0,113157.438319
1735.0,105914.682354
1736.0,94850.6999658
1737.0,290511.28921
1738.0,237431.6406
1739.0,271454.592878
1740.0,236493.327685
1741.0,196929.703605
1742.0,182414.086572
1743.0,165042.117406
1744.0,329533.663286
1745.0,242238.346086
1746.0,194540.466687
1747.0,223898.959676
1748.0,211249.840089
1749.0,130812.000898
1750.0,129899.499127
1751.0,228218.514821
1752.0,112468.575858
1753.0,157299.06636
1754.0,183887.697184
1755.0,163491.833797
1756.0,132379.629318
1757.0,113930.217852
1758.0,156054.171856
1759.0,169170.047937
1760.0,166664.954622
1761.0,146703.547683
1762.0,194259.207289
1763.0,194703.51756
1764.0,114118.985015
1765.0,195660.289694
1766.0,166541.295821
1767.0,209109.79448
1768.0,143962.119413
1769.0,173542.251217
1770.0,134947.915756
1771.0,125247.908172
1772.0,136062.960157
1773.0,140192.079175
1774.0,165272.839333
1775.0,138590.27974
1776.0,105804.321443
1777.0,99778.3201345
1778.0,146215.612576
1779.0,125284.662076
1780.0,169360.601074
1781.0,129320.405756
1782.0,93144.023754
1783.0,133350.608654
1784.0,107267.224217
1785.0,116080.602272
1786.0,192365.483929
1787.0,146360.832906
1788.0,76461.6750023
1789.0,95250.1994685
1790.0,60084.9381413
1791.0,205636.311952
1792.0,162954.351632
1793.0,115141.988441
1794.0,150637.370035
1795.0,136022.833197
1796.0,120595.257702
