Id,SalePrice
1461,124338.304554
1462,161940.791992
1463,183934.596378
1464,194236.059749
1465,192076.973302
1466,169778.888659
1467,174153.03533
1468,164615.812952
1469,186275.162174
1470,126129.484371
1471,186191.676725
1472,96544.0261292
1473,98636.4244778
1474,147610.843678
1475,113345.641462
1476,355635.85675
1477,248027.835712
1478,287566.080071
1479,277209.296817
1480,475662.758812
1481,333960.591276
1482,211170.714477
1483,174473.134735
1484,159689.484555
1485,186154.941128
1486,194759.717578
1487,340020.025065
1488,233182.992267
1489,197901.47211
1490,233149.116841
1491,189305.300193
1492,95218.4511552
1493,173805.338811
1494,292818.612958
1495,285283.216286
1496,231653.029248
1497,178560.012448
1498,165664.509021
1499,160812.257374
1500,155947.474975
1501,177905.297529
1502,145336.854182
1503,269352.664171
1504,246343.77474
1505,230159.619043
1506,188272.537706
1507,241058.88474
1508,199861.270103
1509,162975.073282
1510,148237.862672
1511,148415.828195
1512,174689.025932
1513,141922.398481
1514,151949.152494
1515,191525.554984
1516,150707.551736
1517,167103.704305
1518,129286.579422
1519,214850.571154
1520,132237.896921
1521,134697.417534
1522,176360.815655
1523,113602.985758
1524,125720.975443
1525,120660.54963
1526,112214.009968
1527,109749.55176
1528,137244.881075
1529,149937.251596
1530,176311.125993
1531,107467.065078
1532,93000.0683715
1533,148307.670216
1534,118262.731055
1535,148679.453214
1536,106378.854769
1537,61960.3614872
1538,145366.968353
1539,196613.851376
1540,86809.9420034
1541,143065.353384
1542,134082.357825
1543,199350.022573
1544,84639.6577477
1545,109299.852216
1546,130909.078414
1547,130612.311548
1548,133675.808211
1549,118566.790903
1550,133892.07911
1551,106435.709878
1552,136389.412006
1553,147150.705834
1554,114749.640224
1555,167398.35756
1556,77616.7956586
1557,102817.981361
1558,95514.5579901
1559,63191.3185137
1560,130958.96445
1561,121229.064762
1562,126549.341275
1563,118957.712164
1564,156238.83003
1565,142703.587448
1566,234425.371409
1567,75732.0871807
1568,232696.179066
1569,129943.376493
1570,144177.210255
1571,117590.119687
1572,144835.984088
